ProjectName,ClassName,ReleaseID,numOps,numSmells,LOC
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/ConnInstanceTO.java,9,24,0,196
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/ConnObjectTO.java,9,6,0,74
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/ConnObjectTO.java,9,6,0,82
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/ConnObjectUtil.java,9,10,4,467
SYNCOPE,client/src/main/java/org/apache/syncope/types/ConnParameterType.java,9,2,0,38
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/ConnParameterType.java,9,2,0,42
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/Constants.java,9,1,0,85
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ContentLoader.java,9,2,0,81
SYNCOPE,core/src/main/java/org/apache/syncope/core/init/ContentLoader.java,9,1,1,196
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/ContextAware.java,9,1,0,32
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/CorrelationRuleClassTO.java,9,3,0,53
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/activiti/Create.java,9,1,0,42
SYNCOPE,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,9,4,1,187
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java,9,4,0,33
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java,9,3,5,141
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/DateFormatROModel.java,9,4,3,50
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java,9,2,1,54
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java,9,3,3,90
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,9,7,5,197
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansion.java,9,16,0,157
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansionModel.java,9,1,0,37
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/impl/DefaultPropagationHandler.java,9,2,0,60
SYNCOPE,core/src/main/java/org/apache/syncope/core/scheduling/DefaultSyncJobActions.java,9,6,0,64
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/activiti/Delete.java,9,1,1,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java,9,5,0,38
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerAttrDAOImpl.java,9,5,0,66
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java,9,1,0,178
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java,9,5,0,166
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/DerivedSchemaDataBinder.java,9,4,0,81
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java,9,2,1,146
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/DerivedSchemaTO.java,9,4,0,45
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/DerivedSchemaTO.java,9,2,0,40
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java,9,5,0,40
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/DerSchemaDAOImpl.java,9,5,0,97
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java,9,1,4,297
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/EditUserModalPage.java,9,3,0,107
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/EmailAddressValidator.java,9,2,1,50
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java,9,4,0,57
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementCheck.java,9,3,0,42
SYNCOPE,common/src/main/java/org/apache/syncope/common/search/EntitlementCond.java,9,3,0,47
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java,9,6,0,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java,9,6,0,87
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/EntitlementRestClient.java,9,1,0,51
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/EntitlementService.java,9,2,0,44
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/EntitlementServiceImpl.java,9,2,0,49
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/EntitlementServiceProxy.java,9,3,0,49
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/EntitlementTO.java,9,3,0,54
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java,9,9,0,129
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java,9,2,1,66
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntityValidationInterceptor.java,9,1,0,68
SYNCOPE,client/src/main/java/org/apache/syncope/types/EntityViolationType.java,9,3,0,70
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ErrorPage.java,9,1,0,42
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ExecMessageModalPage.java,9,1,0,33
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java,9,2,0,27
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java,9,45,0,375
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceCheck.java,9,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java,9,4,1,123
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java,9,16,7,216
SYNCOPE,client/src/main/java/org/apache/syncope/annotation/FormAttributeField.java,9,1,0,33
SYNCOPE,common/src/main/java/org/apache/syncope/common/annotation/FormAttributeField.java,9,1,0,34
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/activiti/GenerateToken.java,9,1,0,38
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/GenerateToken.java,9,1,0,38
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/GuardedStringConverter.java,9,3,8,129
SYNCOPE,build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java,9,2,2,101
SYNCOPE,hibernate-enhancer/src/main/java/org/apache/syncope/hibernate/HibernateEnhancer.java,9,2,0,132
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/HomePage.java,9,1,0,34
SYNCOPE,client/src/main/java/org/apache/syncope/client/http/HttpClientParams.java,9,1,0,33
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/HttpResourceStream.java,9,7,0,99
SYNCOPE,core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java,9,2,2,136
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/ImportExport.java,9,7,0,540
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java,9,3,2,55
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/InfoModalPage.java,9,1,0,44
SYNCOPE,client/src/main/java/org/apache/syncope/types/IntMappingType.java,9,5,0,173
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/InvalidAttrValueException.java,9,4,0,43
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java,9,5,0,95
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/InvalidPasswordPolicySpecException.java,9,2,0,38
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java,9,2,0,32
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/InvalidSearchConditionException.java,9,2,0,31
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/InvalidSearchConditionException.java,9,2,0,33
SYNCOPE,build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java,9,6,2,179
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/openjpa/JBossPersistenceMappingFactory.java,9,2,14,320
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/JexlUtil.java,9,7,3,228
SYNCOPE,core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java,9,12,0,156
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/JobClassTO.java,9,3,0,54
SYNCOPE,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,9,13,0,254
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/JQueryTabbedPanel.java,9,2,0,38
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/JQueryUITabbedPanel.java,9,3,0,46
SYNCOPE,core/src/main/java/org/apache/syncope/core/sync/impl/LDAPMembershipSyncActions.java,9,7,0,270
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java,9,2,0,40
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/LoggerController.java,9,10,0,216
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java,9,5,0,39
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/LoggerDAOImpl.java,9,5,0,69
SYNCOPE,core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java,9,1,0,88
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java,9,7,0,88
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/LoggerService.java,9,4,0,69
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/LoggerServiceProxy.java,9,5,0,108
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/LoggerTO.java,9,4,0,48
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/LoggerTO.java,9,4,0,53
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/LoggerType.java,9,1,0,42
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Login.java,9,7,4,279
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Logout.java,9,1,2,49
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/MailTemplateTO.java,9,3,0,54
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/MapChoiceRenderer.java,9,3,0,44
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/MappingItemTO.java,9,16,0,136
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/MappingPurpose.java,9,0,0,25
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java,9,12,0,153
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java,9,5,0,79
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java,9,3,0,63
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java,9,4,0,67
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java,9,0,0,32
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java,9,25,1,226
SYNCOPE,client/src/main/java/org/apache/syncope/client/search/MembershipCond.java,9,6,0,58
SYNCOPE,common/src/main/java/org/apache/syncope/common/search/MembershipCond.java,9,6,0,64
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java,9,5,0,40
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/MembershipDAOImpl.java,9,5,0,90
SYNCOPE,client/src/main/java/org/apache/syncope/client/mod/MembershipMod.java,9,11,0,83
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,9,1,1,110
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/MembershipTO.java,9,8,0,67
SYNCOPE,console/src/main/java/org/apache/syncope/markup/head/MetaHeaderItem.java,9,3,0,47
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java,9,2,1,35
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java,9,0,0,32
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNode.java,9,15,0,107
SYNCOPE,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,9,3,0,50
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java,9,7,0,170
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java,9,5,0,75
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java,9,0,0,32
SYNCOPE,client/src/main/java/org/apache/syncope/client/search/NodeCond.java,9,25,0,211
SYNCOPE,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java,9,3,0,51
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/NoOpUserWorkflowAdapter.java,9,15,3,189
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java,9,2,0,36
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java,9,24,0,201
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationCheck.java,9,3,0,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/NotificationController.java,9,6,0,142
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java,9,4,0,36
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/NotificationDAOImpl.java,9,4,0,53
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java,9,3,0,58
SYNCOPE,core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java,9,4,2,243
SYNCOPE,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,9,6,0,290
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java,9,2,8,280
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java,9,7,0,67
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/NotificationService.java,9,5,0,73
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/NotificationServiceImpl.java,9,6,0,76
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/NotificationServiceProxy.java,9,6,0,70
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java,9,17,0,147
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/NotificationTaskModalPage.java,9,1,3,70
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,9,2,9,269
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/NotificationTaskTO.java,9,17,0,116
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/NotificationTaskTO.java,9,16,0,122
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/NotificationTO.java,9,25,0,154
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java,9,2,2,66
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/package-info.java,9,0,0,21
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java,9,0,0,21
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/package-info.java,9,0,0,21
SYNCOPE,core/src/main/java/org/apache/syncope/core/scheduling/package-info.java,9,0,0,21
SYNCOPE,core/src/main/java/org/apache/syncope/core/quartz/package-info.java,9,0,0,21
SYNCOPE,client/src/main/java/org/apache/syncope/types/package-info.java,9,0,0,20
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/package-info.java,9,0,0,20
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/attrvalue/ParsingValidationException.java,9,1,0,31
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java,9,2,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java,9,12,1,197
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java,9,2,0,33
SYNCOPE,client/src/main/java/org/apache/syncope/types/PasswordPolicySpec.java,9,48,0,354
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PasswordPolicySpec.java,9,48,0,366
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/PasswordPolicyTO.java,9,4,0,50
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PasswordPolicyTO.java,9,4,0,56
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java,9,7,5,334
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java,9,6,0,75
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java,9,10,9,323
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyCheck.java,9,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/PolicyController.java,9,15,0,251
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java,9,8,0,47
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/PolicyDAOImpl.java,9,8,0,88
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java,9,3,0,160
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java,9,2,0,33
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java,9,1,2,38
SYNCOPE,core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java,9,1,1,109
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,9,4,5,227
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java,9,7,0,113
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/PolicyService.java,9,7,0,107
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/PolicyTO.java,9,5,0,54
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PolicyTO.java,9,6,0,66
SYNCOPE,client/src/main/java/org/apache/syncope/types/PolicyType.java,9,2,0,50
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PolicyType.java,9,3,0,59
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java,9,2,4,106
SYNCOPE,client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java,9,4,0,76
SYNCOPE,console/src/main/java/org/apache/syncope/console/commons/PreferenceManager.java,9,11,5,181
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationActionClassTO.java,9,3,0,54
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationActions.java,9,2,0,31
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationByResource.java,9,17,0,355
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationException.java,9,2,0,53
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationHandler.java,9,1,0,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationManager.java,9,19,9,936
SYNCOPE,client/src/main/java/org/apache/syncope/types/PropagationMode.java,9,0,0,27
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PropagationMode.java,9,0,0,30
SYNCOPE,client/src/main/java/org/apache/syncope/types/PropagationOperation.java,9,0,0,27
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationRequestTO.java,9,7,0,85
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationStatusTO.java,9,8,0,131
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java,9,18,0,159
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskCheck.java,9,3,0,42
SYNCOPE,client/src/main/java/org/apache/syncope/types/PropagationTaskExecStatus.java,9,1,0,43
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/PropagationTaskExecStatus.java,9,2,0,50
SYNCOPE,core/src/main/java/org/apache/syncope/core/propagation/PropagationTaskExecutor.java,9,4,0,67
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/PropagationTaskModalPage.java,9,1,2,46
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,9,2,11,288
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/PropagationTaskTO.java,9,14,0,99
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/PropagationTaskTO.java,9,18,0,125
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java,9,2,1,73
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/PropagationTO.java,9,8,0,126
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java,9,12,0,150
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java,9,5,0,78
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java,9,3,0,63
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java,9,4,0,68
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java,9,0,0,30
SYNCOPE,core/src/main/java/org/apache/syncope/core/workflow/activiti/Reactivate.java,9,1,1,29
SYNCOPE,client/src/main/java/org/apache/syncope/client/mod/ReferenceMod.java,9,3,0,46
SYNCOPE,common/src/main/java/org/apache/syncope/common/mod/ReferenceMod.java,9,4,0,50
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java,9,14,1,146
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportCheck.java,9,3,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java,9,16,1,442
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java,9,7,0,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java,9,7,0,90
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,9,7,0,177
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/ReportException.java,9,2,0,33
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java,9,6,0,75
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java,9,7,0,43
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportExecDAOImpl.java,9,8,0,101
SYNCOPE,client/src/main/java/org/apache/syncope/types/ReportExecExportFormat.java,9,0,0,29
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/ReportExecExportFormat.java,9,0,0,32
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ReportExecResultDownloadModalPage.java,9,1,0,74
SYNCOPE,client/src/main/java/org/apache/syncope/types/ReportExecStatus.java,9,0,0,29
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/ReportExecStatus.java,9,1,0,35
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/ReportExecTO.java,9,3,0,41
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/ReportExecTO.java,9,2,0,41
SYNCOPE,core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java,9,2,0,208
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/Reportlet.java,9,2,0,48
SYNCOPE,client/src/main/java/org/apache/syncope/client/report/ReportletConf.java,9,1,0,33
SYNCOPE,common/src/main/java/org/apache/syncope/common/report/ReportletConf.java,9,1,0,33
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/ReportletConfClass.java,9,1,0,34
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/ReportletConfClasses.java,9,4,0,50
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java,9,5,0,67
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ReportletConfModalPage.java,9,3,5,367
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,9,15,8,647
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java,9,11,0,105
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Reports.java,9,12,10,509
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/ReportServiceProxy.java,9,13,0,109
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/ReportTO.java,9,25,1,170
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java,9,2,1,74
SYNCOPE,core/src/main/java/org/apache/syncope/core/report/ReportXMLConst.java,9,0,1,42
SYNCOPE,core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java,9,0,1,42
SYNCOPE,client/src/main/java/org/apache/syncope/client/search/ResourceCond.java,9,3,0,42
SYNCOPE,common/src/main/java/org/apache/syncope/common/search/ResourceCond.java,9,3,0,48
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java,9,5,3,303
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java,9,9,1,329
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java,9,6,0,43
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java,9,6,0,192
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java,9,13,0,383
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java,9,3,12,251
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java,9,7,13,648
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java,9,3,2,213
SYNCOPE,common/src/main/java/org/apache/syncope/common/types/ResourceOperation.java,9,1,0,34
SYNCOPE,console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java,9,7,0,91
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/Resources.java,9,14,16,610
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java,9,4,4,190
SYNCOPE,common/src/main/java/org/apache/syncope/common/services/ResourceService.java,9,10,0,114
SYNCOPE,core/src/main/java/org/apache/syncope/core/services/ResourceServiceImpl.java,9,11,0,111
SYNCOPE,client/src/main/java/org/apache/syncope/client/services/proxy/ResourceServiceProxy.java,9,11,0,118
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java,9,5,1,155
SYNCOPE,client/src/main/java/org/apache/syncope/client/to/ResourceTO.java,9,37,0,236
SYNCOPE,common/src/main/java/org/apache/syncope/common/to/ResourceTO.java,9,43,0,268
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/ResultSetPanel.java,9,13,13,572
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java,9,3,0,58
SYNCOPE,console/src/main/java/org/apache/syncope/console/pages/panels/RoleAttributesPanel.java,9,2,3,107
SYNCOPE,core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java,9,11,0,346
SYNCOPE,core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java,9,17,0,68
